Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Track Batches,Reorder Level,Preferred Vendor,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Category Name,Parent Category,CF.UoM,CF.Source URL,CF.Shopify status,CF.Shopify Collection,CF.Shopify var 1 - name,CF.Shopify var 1 - value,CF.Shopify var 2 - name,CF.Shopify var 2 - value,CF.Shopify var 3 - name,CF.Shopify var 3 - value,CF.SKU - new
5583220000000935500,2025-06-24 09:23:56,2026-01-29 08:47:28,ETHOSS 1CC SYNTHETIC BONE,,NGN 649760.00,Sales,false,ETHOSS DENTAL,ETHOSS DENTAL,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Unit(s),,140-110-003,,,,,NGN 481298.42,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,ETHOSS DENTAL,3.00,NGN 474390.08,8.00,false,Inventory,true,true,true,110-Bone Substitutes,140-Biomaterials,Pieces,,,,,,,,,,120-100-004
5583220000000935973,2025-06-24 09:23:57,2026-01-29 08:47:30,BUR CLEANING BRUSH - METAL,,NGN 7200.00,Sales,false,ETHOSS DENTAL,ETHOSS DENTAL,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-110-004,,,,,NGN 2674.36,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,ETHOSS DENTAL,2.00,NGN 2674.36,2.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,,,,,,,,,,130-900-001
5583220000000936446,2025-06-24 09:23:58,2026-01-29 16:44:40,BUR DISINFECTING BOX,"DD offer a full range of burs including sterile diamond burs, gold diamond burs , twister diamond burs, steel burs and Tungsten carbide burs in FG, RA and HP fittings.",NGN 24900.00,Sales,false,UnoDent,UNODENT,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Each,,160-110-005,,,,,NGN 18397.10,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 5996.18,3.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,https://www.ddgroup.com/burs/bur-holders/bxu010--bur-disinfecting-box-white-plastic/,Queue for Upload,,,,,,,,540-110-001
5583220000000936919,2025-06-24 09:23:59,2026-01-29 08:47:30,BUR HOLDER METAL MESH,,NGN 12500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-110-006,,,,,NGN 6113.60,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,1.00,NGN 6113.60,1.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,,,,,,,,,,130-900-003
5583220000000937392,2025-06-24 09:24:01,2026-01-29 08:47:29,BUR CLEANER - PULIMANT,,NGN 6700.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-110-003,,,,,NGN 2260.77,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 2260.77,2.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,,,,,,,,,,130-900-004
5583220000000937865,2025-06-24 09:24:02,2026-01-29 08:47:29,BUR BLOCK - LARGE - ROUND-BLUE,,NGN 12500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-110-001,,,,,NGN 7638.56,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 7638.55,2.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,,,,,,,,,,130-900-005
5583220000000938338,2025-06-24 09:24:03,2026-01-29 08:47:29,BUR BLOCK - LID - ROUND-BLUE,,NGN 10100.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-110-002,,,,,NGN 7098.66,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,2.00,NGN 7098.66,2.00,false,Inventory,true,true,true,110-Accessories,160-Burs,Pieces,,,,,,,,,,130-900-006
5583220000000938811,2025-06-24 09:24:04,2026-01-29 08:45:38,CLIP CLAP (KLIPP-KLAPP),,NGN 12500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,580-150-001,,,,,NGN 3622.40,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,3.00,NGN 3622.40,0.00,false,Inventory,true,true,true,150-Ultrasonic Cleaners,580-Sterilisation,Pieces,,,,,,,,,,250-400-002
5583220000000939284,2025-06-24 09:24:05,2026-01-29 08:47:31,BURS - CARBIDE FG 558,,NGN 3800.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-004,,,,,NGN 250.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,37.00,NGN 250.00,37.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,130-200-002
5583220000000939757,2025-06-24 09:24:06,2026-01-29 08:47:31,BURS - CARBIDE FG GW2,,NGN 11500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-005,,,,,NGN 8487.58,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,72.00,NGN 5392.66,135.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,130-200-003
5583220000000940230,2025-06-24 09:24:07,2026-01-29 09:04:35,BURS - SSW RA-3 - SLOW ROUND,,NGN 496.263125,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Pack(s),,160-140-003,,,,,NGN 496.26,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,16.00,NGN 496.26,16.00,false,Inventory,true,true,true,140-Surgical Burs,160-Burs,Pieces,,,,,,,,,,130-200-004
5583220000000940703,2025-06-24 09:24:08,2026-01-29 09:04:35,BURS - SSW RA-5 - SLOW ROUND,,NGN 1122.626667,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Pack(s),,160-140-004,,,,,NGN 1122.63,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,3.00,NGN 1122.63,3.00,false,Inventory,true,true,true,140-Surgical Burs,160-Burs,Pieces,,,,,,,,,,130-200-005
5583220000000941176,2025-06-24 09:24:09,2026-01-29 09:04:35,BURS - SSW RA-8 - SLOW ROUND,,NGN 4750.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Pack(s),,160-140-005,,,,,NGN 983.87,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,46.00,NGN 983.87,38.00,false,Inventory,true,true,true,140-Surgical Burs,160-Burs,Pieces,,,,,,,,,,130-200-006
5583220000000941649,2025-06-24 09:24:10,2026-01-29 08:47:31,BURS - CARBIDE HP8,,NGN 500.138333,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-006,,,,,NGN 500.14,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,18.00,NGN 500.14,18.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,130-200-007
5583220000000942122,2025-06-24 09:24:11,2026-01-29 08:47:32,SSW FG BURS #1557,,NGN 4200.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-008,,,,,NGN 532.53,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,12.00,NGN 532.53,12.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-200-001
5583220000000942597,2025-06-24 09:24:13,2026-01-29 09:04:34,HI-DI DIAMOND BUR FG 650 XF,,NGN 1856.1225,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-130-006,,,,,NGN 1856.12,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,8.00,NGN 1856.12,8.00,false,Inventory,true,true,true,130-Diamond Burs,160-Burs,Pieces,,,,,,,,,,130-100-001
5583220000000943072,2025-06-24 09:24:14,2026-01-29 09:04:34,HI-DI DIAMOND BUR FG 675 EXTRA,,NGN 1856.124,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-130-007,,,,,NGN 1856.12,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,5.00,NGN 1856.12,5.00,false,Inventory,true,true,true,130-Diamond Burs,160-Burs,Pieces,,,,,,,,,,130-100-002
5583220000000943545,2025-06-24 09:24:15,2026-01-29 09:04:34,H/KULZER DIAMOND BUR FG 646SF,,NGN 7200.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-130-005,,,,,NGN 3058.22,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,21.00,NGN 3058.22,21.00,false,Inventory,true,true,true,130-Diamond Burs,160-Burs,Pieces,,,,,,,,,,130-100-003
5583220000000944018,2025-06-24 09:24:16,2026-01-29 09:04:34,EDENTA F.G DIAMOND 830/014 CRS,,NGN 6100.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Pack(s),,160-130-003,,,,,NGN 2243.731667,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,24.00,NGN 2243.73,19.00,false,Inventory,true,true,true,130-Diamond Burs,160-Burs,Pieces,,,,,,,,,,130-100-004
5583220000000944491,2025-06-24 09:24:16,2026-01-29 09:04:34,EDENTA F.G DIAMOND 835/014 CRS,,NGN 6100.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,Pack(s),,160-130-004,,,,,NGN 2019.85,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,19.00,NGN 2019.85,19.00,false,Inventory,true,true,true,130-Diamond Burs,160-Burs,Pieces,,,,,,,,,,130-100-005
5583220000000944964,2025-06-24 09:24:17,2026-01-29 09:04:32,DIATECH FG 859-314-010-10-F,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-015,,,,,NGN 1639.74,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,42.00,NGN 1598.29,36.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-001
5583220000000945437,2025-06-24 09:24:19,2026-01-29 08:47:32,DIATECH FG 368-314-023-5-F,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-010,,,,,NGN 5549.27,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,25.00,NGN 1758.37,43.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-002
5583220000000945910,2025-06-24 09:24:20,2026-01-29 09:04:31,DIATECH FG 835-314-010-4-ML,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-012,,,,,NGN 1605.13,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,40.00,NGN 1605.13,40.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-003
5583220000000946383,2025-06-24 09:24:21,2026-01-29 09:04:31,DIATECH FG 835-314-014-4-ML,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-013,,,,,NGN 1846.08,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,42.00,NGN 1837.13,38.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-004
5583220000000946856,2025-06-24 09:24:22,2026-01-29 09:04:31,DIATECH FG 830-314-012-2.7-ML,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-011,,,,,NGN 1673.09,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,30.00,NGN 1573.46,25.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-005
5583220000000947329,2025-06-24 09:24:23,2026-01-29 09:04:32,DIATECH FG 859-314-010-10UF,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-016,,,,,NGN 1731.23,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,49.00,NGN 1981.40,47.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-006
5583220000000947802,2025-06-24 09:24:24,2026-01-29 08:47:32,DIATECH FG 368-314-020-5-XF,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-009,,,,,NGN 1923.82,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,47.00,NGN 1996.10,45.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-007
5583220000000948275,2025-06-24 09:24:24,2026-01-29 09:04:31,DIATECH FG 850-314-016-10-ML,,NGN 7500.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-014,,,,,NGN 1191.54,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,42.00,NGN 2120.27,35.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-400-008
5583220000000948748,2025-06-24 09:24:25,2026-01-29 09:04:35,BURS - SURGICAL CARBIDE FG957,,NGN 4800.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-140-006,,,,,NGN 787.80,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,43.00,NGN 787.80,43.00,false,Inventory,true,true,true,140-Surgical Burs,160-Burs,Pieces,,,,,,,,,,130-500-001
5583220000000949221,2025-06-24 09:24:27,2026-01-29 09:04:33,STERILE SURGERY HP #8 51MM,,NGN 17700.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Pack(s),,160-120-022,,,,,NGN 3512.42,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,22.00,NGN 6211.31,15.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,310-500-001
5583220000000949694,2025-06-24 09:24:28,2026-01-29 09:04:35,BURS - CARBIDE HP2 (SURGICAL),,NGN 4500.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-140-002,,,,,NGN 1086.45,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,16.00,NGN 1086.45,16.00,false,Inventory,true,true,true,140-Surgical Burs,160-Burs,Pieces,,,,,,,,,,130-500-002
5583220000000950167,2025-06-24 09:24:28,2026-01-29 09:04:33,STERILE SURGERY HP #702 51MM,,NGN 17700.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Pack(s),,160-120-020,,,,,NGN 9449.99,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,20.00,NGN 9449.99,17.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,310-500-002
5583220000000950640,2025-06-24 09:24:29,2026-01-29 09:04:33,STERILE SURGERY HP #703 51MM,,NGN 17700.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,Pack(s),,160-120-021,,,,,NGN 13059.43,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,16.00,NGN 6130.29,18.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,310-500-003
5583220000000951113,2025-06-24 09:24:31,2026-01-29 09:04:32,TRI HAWK BURS TALON 12,,NGN 3800.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-120-017,,,,,NGN 943.00,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,531.00,NGN 943.00,504.00,false,Inventory,true,true,true,120-Carbide Burs,160-Burs,Pieces,,,,,,,,,,340-100-001
5583220000000951586,2025-06-24 09:24:32,2026-01-29 16:46:38,BURS-TWO STRIPER - 514.4C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-012,,,,,NGN 23648.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,18.00,NGN 6305.50,23.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-006
5583220000000952059,2025-06-24 09:24:33,2026-01-29 16:46:40,BURS-TWO STRIPER - 515.5C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-013,,,,,NGN 23899.47,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,30.00,NGN 20964.72,25.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-007
5583220000000952532,2025-06-24 09:24:34,2026-01-29 16:46:42,BURS-TWO STRIPER - 520.4C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-014,,,,,NGN 19471.19,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,22.00,NGN 18714.40,12.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-008
5583220000000953005,2025-06-24 09:24:35,2026-01-29 16:46:44,BURS-TWO STRIPER - 558,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-015,,,,,NGN 19471.19,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,32.00,NGN 18414.69,27.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-009
5583220000000953478,2025-06-24 09:24:36,2026-01-29 16:46:47,BURS-TWO STRIPER - 701,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-016,,,,,NGN 5416.44,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,30.00,NGN 5416.44,20.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-010
5583220000000953951,2025-06-24 09:24:37,2026-01-29 16:46:50,BURS-TWO STRIPER - 724.8C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-017,,,,,NGN 5676.51,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,46.00,NGN 5674.47,44.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-011
5583220000000954424,2025-06-24 09:24:38,2026-01-29 16:46:59,BURS-TWO STRIPER - 780.9C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-021,,,,,NGN 12278.11,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,27.00,NGN 11390.48,22.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-012
5583220000000954897,2025-06-24 09:24:39,2026-01-29 16:47:02,BURS-TWO STRIPER - 784.10C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-022,,,,,NGN 23648.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,24.00,NGN 18029.97,29.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-013
5583220000000955370,2025-06-24 09:24:40,2026-01-29 16:47:05,BURS-TWO STRIPER - 790.8C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-023,,,,,NGN 2615.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,38.00,NGN 3204.68,38.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-014
5583220000000955843,2025-06-24 09:24:41,2026-01-29 16:47:07,BURS-TWO STRIPER - L1250,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-024,,,,,NGN 4314.70,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,30.00,NGN 4314.70,30.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-015
5583220000000956316,2025-06-24 09:24:42,2026-01-29 16:46:30,BURS-TWO STRIPER - 283.4C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-009,,,,,NGN 5277.01,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,34.00,NGN 5277.01,34.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-016
5583220000000956791,2025-06-24 09:24:43,2026-01-29 16:46:53,BURS-TWO STRIPER - 770.8C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-019,,,,,NGN 7373.25,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,32.00,NGN 7373.25,32.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-017
5583220000000957264,2025-06-24 09:24:44,2026-01-29 16:46:52,BURS-TWO STRIPER - 770.10C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-018,,,,,NGN 23648.15,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,8.00,NGN 19471.19,0.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-018
5583220000000957737,2025-06-24 09:24:46,2026-01-29 16:46:57,BURS-TWO STRIPER - 770.9C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-020,,,,,NGN 4316.93,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,35.00,NGN 4316.93,35.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-019
5583220000000958210,2025-06-24 09:24:47,2026-01-29 16:46:32,BURS-TWO STRIPER - 315.1.75C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-010,,,,,NGN 3078.28,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,37.00,NGN 3078.28,37.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-020
5583220000000958683,2025-06-24 09:24:48,2026-01-29 16:46:34,BURS-TWO STRIPER - 320.2C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-011,,,,,NGN 5629.73,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,5.00,NGN 5629.73,0.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,130-100-021
5583220000000959156,2025-06-24 09:24:49,2026-01-29 16:46:24,BURS- TWO STRIPER - 703.8C,,NGN 33900.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-007,,,,,NGN 6719.34,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,40.00,NGN 6503.15,35.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-002
5583220000000959629,2025-06-24 09:24:50,2026-01-29 16:46:22,BUR- TWO STRIPER 770.10C (DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-006,,,,,NGN 5681.19,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,16.00,NGN 4788.45,9.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-003
5583220000000960102,2025-06-24 09:24:51,2026-01-29 09:04:36,BUR TWO STRIPER 770.10F(DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-001,,,,,NGN 3300.92,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,12.00,NGN 3300.92,10.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-004
5583220000000960575,2025-06-24 09:24:52,2026-01-29 16:46:18,BUR TWO STRIPER L514.4C (DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-004,,,,,NGN 2183.71,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,38.00,NGN 2519.32,36.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-005
5583220000000961048,2025-06-24 09:24:53,2026-01-29 16:46:20,BUR TWO STRIPER L770.8C (DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-005,,,,,NGN 5626.70,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,16.00,NGN 4627.44,10.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-006
5583220000000961521,2025-06-24 09:24:54,2026-01-29 16:46:12,BUR TWO STRIPER 780.9C (DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-002,,,,,NGN 5626.70,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,7.00,NGN 5626.07,7.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-007
5583220000000961994,2025-06-24 09:24:55,2026-01-29 16:46:14,BUR TWO STRIPER 799.11C (DD),,NGN 20000.00,Sales,false,,,0.00,0.00,0.00,0.00,,,,,,,,,,goods,2,,,Active,pcs,Pieces,160-150-003,,,,,NGN 5681.19,Cost of Goods Sold,,Inventory Asset,fifo,false,1.00,,7.00,NGN 5681.19,0.00,false,Inventory,true,true,true,150-Two-Striper Burs,160-Burs,Pieces,,,,,,,,,,340-100-008
